Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-08-13
Time (HH:MM:SS):	13:21:44
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	10
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	         3529 	
        2	         3624 	
        3	         3579 	
        4	         3532 	
        5	         3502 	
        6	         3601 	
        7	         3626 	
        8	         3502 	
        9	         3535 	
       10	         3477 	
       11	         3465 	
       12	         3486 	
       13	         3603 	
       14	         3593 	
       15	         3557 	
       16	         3435 	
       17	         3535 	
       18	         3457 	
       19	         3595 	
       20	         3604 	
       21	         3593 	
       22	         3491 	
       23	         3550 	
       24	         3527 	
       25	         3527 	
       26	         3512 	
       27	         3600 	
       28	         3421 	
       29	         3434 	
       30	         3544 	
       31	         3428 	
       32	         3567 	
       33	         3533 	
       34	         3547 	
       35	         3635 	
       36	         3686 	
       37	         3515 	
       38	         3577 	
       39	         3583 	
       40	         3534 	
       41	         3502 	
       42	         3469 	
       43	         3547 	
       44	         3394 	
       45	         3445 	
       46	         3439 	
       47	         3487 	
       48	         3526 	
       49	         3550 	
       50	         3448 	
       51	         3512 	
       52	         3485 	
       53	         3498 	
       54	         3476 	
       55	         3478 	
       56	         3469 	
       57	         3562 	
       58	         3489 	
       59	         3539 	
       60	         3538 	
       61	         3476 	
       62	         3564 	
       63	         3656 	
       64	         3574 	
       65	         3460 	
       66	         3560 	
       67	         3578 	
       68	         3539 	
       69	         3575 	
       70	         3562 	
       71	         3546 	
       72	         3445 	
       73	         3656 	
       74	         3649 	
       75	         3480 	
       76	         3655 	
       77	         3515 	
       78	         3583 	
       79	         3590 	
       80	         3657 	
       81	         3594 	
       82	         3679 	
       83	         3435 	
       84	         3584 	
       85	         3588 	
       86	         3553 	
       87	         3541 	
       88	         3522 	
       89	         3631 	
       90	         3576 	
       91	         3595 	
       92	         3589 	
       93	         3587 	
       94	         3595 	
       95	         3500 	
       96	         3403 	
       97	         3476 	
       98	         3532 	
       99	         3551 	
      100	         3643 	
      101	         3502 	
      102	         3581 	
      103	         3472 	
      104	         3537 	
      105	         3602 	
      106	         3599 	
      107	         3610 	
      108	         3592 	
      109	         3421 	
      110	         3672 	
      111	         3553 	
      112	         3591 	
      113	         3476 	
      114	         3516 	
      115	         3561 	
      116	         3462 	
      117	         3502 	
      118	         3589 	
      119	         3498 	
      120	         3584 	
      121	         3556 	
      122	         3520 	
      123	         3475 	
      124	         3488 	
      125	         3610 	
      126	         3489 	
      127	         3616 	
      128	         3580 	
      129	         3633 	
      130	         3499 	
      131	         3542 	
      132	         3527 	
      133	         3543 	
      134	         3637 	
      135	         3632 	
      136	         3659 	
      137	         3501 	
      138	         3601 	
      139	         3558 	
      140	         3563 	
      141	         3503 	
      142	         3615 	
      143	         3612 	
      144	         3618 	
      145	         3631 	
