Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-08-13
Time (HH:MM:SS):	13:30:40
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	10
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	         4822 	
        2	         4818 	
        3	         4948 	
        4	         4836 	
        5	         4827 	
        6	         4852 	
        7	         4694 	
        8	         4799 	
        9	         4770 	
       10	         4809 	
       11	         4740 	
       12	         4666 	
       13	         4678 	
       14	         4814 	
       15	         4749 	
       16	         4816 	
       17	         4695 	
       18	         4804 	
       19	         4732 	
       20	         4866 	
       21	         4882 	
       22	         4930 	
       23	         4784 	
       24	         4830 	
       25	         4858 	
       26	         4732 	
       27	         4840 	
       28	         4723 	
       29	         4747 	
       30	         4764 	
       31	         4980 	
       32	         4722 	
       33	         4692 	
       34	         4891 	
       35	         4808 	
       36	         4719 	
       37	         4764 	
       38	         4814 	
       39	         4857 	
       40	         4782 	
       41	         4590 	
       42	         4845 	
       43	         4800 	
       44	         4778 	
       45	         4854 	
       46	         4855 	
       47	         4779 	
       48	         4790 	
       49	         4847 	
       50	         4753 	
       51	         4780 	
       52	         4812 	
       53	         4815 	
       54	         4765 	
       55	         4824 	
       56	         4804 	
       57	         4926 	
       58	         4674 	
       59	         4709 	
       60	         4622 	
       61	         4810 	
       62	         4781 	
       63	         4835 	
       64	         4841 	
       65	         4753 	
       66	         4899 	
       67	         4881 	
       68	         4937 	
       69	         4959 	
       70	         4973 	
       71	         4912 	
       72	         4864 	
       73	         4873 	
       74	         4903 	
       75	         4988 	
       76	         4780 	
       77	         4926 	
       78	         4874 	
       79	         4857 	
       80	         4776 	
       81	         4934 	
       82	         4886 	
       83	         4852 	
       84	         4843 	
       85	         4794 	
       86	         4855 	
       87	         4898 	
       88	         4795 	
       89	         4933 	
       90	         4899 	
       91	         4860 	
       92	         4898 	
       93	         4865 	
       94	         4863 	
       95	         4899 	
       96	         4777 	
       97	         4892 	
       98	         4919 	
       99	         4802 	
      100	         4799 	
      101	         4796 	
      102	         4828 	
      103	         4801 	
      104	         4909 	
      105	         4853 	
      106	         4898 	
      107	         4856 	
      108	         4845 	
      109	         4859 	
      110	         4766 	
      111	         4864 	
      112	         4868 	
      113	         4749 	
      114	         4811 	
      115	         4931 	
      116	         4865 	
      117	         4875 	
      118	         4902 	
      119	         4831 	
      120	         4854 	
      121	         4851 	
      122	         4651 	
      123	         4747 	
      124	         4754 	
      125	         4811 	
      126	         4761 	
      127	         4753 	
      128	         4597 	
      129	         4779 	
      130	         4769 	
      131	         4820 	
      132	         4818 	
      133	         4822 	
      134	         4708 	
      135	         4720 	
      136	         4804 	
      137	         4717 	
      138	         4798 	
      139	         4699 	
      140	         4740 	
      141	         4890 	
      142	         4863 	
      143	         4939 	
      144	         4832 	
      145	         4912 	
