Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-08-13
Time (HH:MM:SS):	13:26:58
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	10
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	         4168 	
        2	         4067 	
        3	         4004 	
        4	         4204 	
        5	         4187 	
        6	         4147 	
        7	         4067 	
        8	         4149 	
        9	         4085 	
       10	         4245 	
       11	         4158 	
       12	         4189 	
       13	         4097 	
       14	         4108 	
       15	         4162 	
       16	         4335 	
       17	         4207 	
       18	         4143 	
       19	         4029 	
       20	         4173 	
       21	         4203 	
       22	         4269 	
       23	         4160 	
       24	         4114 	
       25	         4225 	
       26	         4021 	
       27	         4224 	
       28	         4119 	
       29	         4108 	
       30	         4223 	
       31	         4203 	
       32	         4260 	
       33	         4226 	
       34	         4198 	
       35	         4248 	
       36	         4166 	
       37	         4103 	
       38	         4233 	
       39	         4324 	
       40	         4279 	
       41	         4168 	
       42	         4168 	
       43	         4127 	
       44	         4205 	
       45	         4158 	
       46	         4194 	
       47	         4169 	
       48	         4232 	
       49	         4262 	
       50	         4260 	
       51	         4299 	
       52	         4214 	
       53	         4236 	
       54	         4233 	
       55	         4164 	
       56	         4165 	
       57	         4218 	
       58	         4115 	
       59	         4373 	
       60	         4244 	
       61	         4151 	
       62	         4199 	
       63	         4089 	
       64	         4010 	
       65	         4164 	
       66	         4191 	
       67	         4132 	
       68	         4232 	
       69	         4083 	
       70	         4041 	
       71	         4222 	
       72	         4045 	
       73	         4130 	
       74	         4096 	
       75	         4114 	
       76	         4067 	
       77	         4072 	
       78	         4090 	
       79	         4126 	
       80	         4054 	
       81	         4190 	
       82	         4057 	
       83	         4113 	
       84	         4070 	
       85	         4242 	
       86	         4170 	
       87	         4203 	
       88	         4172 	
       89	         4116 	
       90	         4103 	
       91	         4252 	
       92	         4089 	
       93	         4179 	
       94	         4187 	
       95	         4049 	
       96	         4147 	
       97	         4062 	
       98	         4118 	
       99	         4082 	
      100	         4139 	
      101	         4073 	
      102	         3965 	
      103	         4051 	
      104	         4139 	
      105	         4102 	
      106	         4141 	
      107	         4140 	
      108	         4157 	
      109	         4079 	
      110	         4207 	
      111	         4212 	
      112	         4165 	
      113	         4128 	
      114	         4119 	
      115	         4118 	
      116	         4185 	
      117	         4178 	
      118	         4134 	
      119	         4163 	
      120	         4156 	
      121	         4251 	
      122	         4030 	
      123	         4179 	
      124	         4193 	
      125	         4133 	
      126	         4220 	
      127	         4186 	
      128	         4196 	
      129	         4229 	
      130	         4168 	
      131	         4197 	
      132	         4321 	
      133	         4131 	
      134	         4218 	
      135	         4156 	
      136	         4253 	
      137	         4099 	
      138	         4150 	
      139	         4249 	
      140	         4236 	
      141	         4072 	
      142	         4326 	
      143	         4051 	
      144	         4180 	
      145	         4304 	
