Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-08-06
Time (HH:MM:SS):	13:32:25
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	10
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	Yes

Bin Number 	Counts per Bin 	Remarks
        1	            9 	
        2	            8 	
        3	            3 	
        4	            5 	
        5	            3 	
        6	            8 	
        7	           11 	
        8	            8 	
        9	           10 	
       10	            7 	
       11	            7 	
       12	           10 	
       13	           14 	
       14	            7 	
       15	            6 	
       16	            8 	
       17	            8 	
       18	           10 	
       19	            8 	
       20	            6 	
       21	            6 	
       22	           10 	
       23	           12 	
       24	            6 	
       25	            5 	
       26	            9 	
       27	            6 	
       28	            5 	
       29	            5 	
       30	           12 	
       31	            9 	
       32	            9 	
       33	            3 	
       34	           12 	
       35	            7 	
       36	            9 	
       37	            7 	
       38	            8 	
       39	           10 	
       40	           10 	
       41	            8 	
       42	            7 	
       43	            8 	
       44	            7 	
       45	            5 	
       46	            3 	
       47	            5 	
       48	           12 	
       49	            5 	
       50	           10 	
       51	            8 	
       52	           11 	
       53	            5 	
       54	            5 	
       55	            6 	
       56	            7 	
       57	            9 	
       58	            8 	
       59	            8 	
       60	           12 	
       61	           10 	
       62	            7 	
       63	            8 	
       64	            9 	
       65	           13 	
       66	            8 	
       67	            8 	
       68	            9 	
       69	            5 	
       70	            4 	
       71	           16 	
       72	            7 	
       73	            6 	
       74	            4 	
       75	            7 	
       76	            9 	
       77	            3 	
       78	            5 	
       79	            9 	
       80	            6 	
       81	            5 	
       82	            5 	
       83	            7 	
       84	            8 	
       85	            6 	
       86	            7 	
       87	            4 	
       88	            9 	
       89	            3 	
       90	            4 	
       91	            5 	
       92	            2 	
       93	            9 	
       94	           12 	
       95	            0 	
       96	            9 	
       97	            3 	
       98	           11 	
       99	            5 	
      100	            7 	
      101	            4 	
      102	            7 	
      103	            8 	
      104	            7 	
      105	            4 	
      106	            3 	
      107	            5 	
      108	            4 	
      109	            8 	
      110	           11 	
      111	           10 	
      112	            5 	
      113	            8 	
      114	           12 	
      115	            4 	
      116	           14 	
      117	            6 	
      118	            8 	
      119	            5 	
      120	            9 	
      121	            9 	
      122	            7 	
      123	            8 	
      124	            4 	
      125	            6 	
      126	            7 	
      127	            7 	
      128	            8 	
      129	            8 	
      130	            7 	
      131	            9 	
      132	           10 	
      133	           12 	
      134	            7 	
      135	            6 	
      136	            8 	
      137	            7 	
      138	            3 	
      139	            3 	
      140	            8 	
      141	           15 	
      142	            5 	
      143	            5 	
      144	           11 	
      145	            3 	
