Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-07-17
Time (HH:MM:SS):	18:19:10
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	            8 	
        2	            8 	
        3	            8 	
        4	           11 	
        5	            4 	
        6	           11 	
        7	            5 	
        8	            3 	
        9	            7 	
       10	           11 	
       11	           13 	
       12	            7 	
       13	            3 	
       14	            8 	
       15	            6 	
       16	            7 	
       17	            7 	
       18	            9 	
       19	           10 	
       20	            8 	
       21	           10 	
       22	            3 	
       23	           13 	
       24	            7 	
       25	           15 	
       26	            3 	
       27	            6 	
       28	           14 	
       29	            3 	
       30	           13 	
       31	            7 	
       32	           12 	
       33	            8 	
       34	            6 	
       35	            8 	
       36	            7 	
       37	            7 	
       38	           12 	
       39	           10 	
       40	            8 	
       41	            6 	
       42	            7 	
       43	            7 	
       44	            6 	
       45	            5 	
       46	            8 	
       47	           12 	
       48	           14 	
       49	           13 	
       50	           11 	
       51	            7 	
       52	            6 	
       53	            9 	
       54	           12 	
       55	            8 	
       56	           12 	
       57	           11 	
       58	            7 	
       59	            8 	
       60	            5 	
       61	           18 	
       62	            7 	
       63	           13 	
       64	            7 	
       65	            9 	
       66	            3 	
       67	            8 	
       68	           10 	
       69	            6 	
       70	           14 	
       71	           10 	
       72	           11 	
       73	           12 	
       74	            5 	
       75	            9 	
       76	            7 	
       77	            4 	
       78	           12 	
       79	           14 	
       80	            5 	
       81	            6 	
       82	           10 	
       83	           10 	
       84	           11 	
       85	           11 	
       86	           10 	
       87	            5 	
       88	           11 	
       89	            6 	
       90	            8 	
       91	           12 	
       92	            7 	
       93	            6 	
       94	            4 	
       95	            8 	
       96	           14 	
       97	            5 	
       98	           11 	
       99	           10 	
      100	            8 	
      101	           10 	
      102	           11 	
      103	           17 	
      104	            7 	
      105	           10 	
      106	            5 	
      107	           14 	
      108	            7 	
      109	           11 	
      110	           10 	
      111	           10 	
      112	            4 	
      113	            8 	
      114	            9 	
      115	            9 	
      116	            5 	
      117	           14 	
      118	            6 	
      119	            9 	
      120	            9 	
      121	            8 	
      122	            6 	
      123	            6 	
      124	            6 	
      125	            5 	
      126	            6 	
      127	            7 	
      128	           16 	
      129	            5 	
      130	           10 	
      131	            8 	
      132	           11 	
      133	            7 	
      134	            8 	
      135	           16 	
      136	            8 	
      137	            8 	
      138	            7 	
      139	            7 	
      140	           14 	
      141	            3 	
      142	            9 	
      143	            8 	
      144	           11 	
      145	           11 	
      146	            4 	
      147	            8 	
      148	            4 	
      149	           17 	
      150	            5 	
      151	           12 	
      152	            8 	
      153	            4 	
      154	            5 	
      155	            8 	
      156	           12 	
      157	            9 	
      158	            8 	
      159	            3 	
      160	            9 	
      161	            2 	
      162	            8 	
      163	           11 	
      164	            8 	
      165	            7 	
      166	            6 	
      167	            7 	
      168	            4 	
      169	           12 	
      170	            7 	
      171	            4 	
      172	            8 	
      173	           13 	
      174	            8 	
      175	            8 	
      176	            7 	
      177	           11 	
      178	            9 	
      179	           17 	
      180	           12 	
      181	            8 	
      182	           11 	
      183	            9 	
      184	            7 	
      185	            5 	
      186	           11 	
      187	            9 	
      188	            8 	
      189	            5 	
      190	            8 	
      191	           12 	
      192	           16 	
      193	           11 	
      194	            7 	
      195	            6 	
      196	           16 	
      197	           12 	
      198	            7 	
      199	            7 	
      200	            9 	
      201	            8 	
      202	           13 	
      203	            9 	
      204	           12 	
      205	           10 	
      206	            9 	
      207	            8 	
      208	            6 	
      209	            8 	
      210	           14 	
      211	            9 	
      212	           16 	
      213	            9 	
