-35.88556125595703,71.30394027011329,0.6290269512111544
-20.425917731381222,43.745463312917565,0.4245966467177997
-20.425917731381222,83.70180173269208,0.6719110790007856
-11.963847885647835,101.01068175071042,0.7434028389466911
-73.49225512096362,121.60112101071132,0.8326403358107269
-113.96714917435565,139.83790198062084,0.9155974011081508
-103.4989740720861,147.77849394938667,0.9675889231982764
-87.64522728496502,141.68460100547514,0.9701581102201847
-70.44942383260532,124.12918233652071,0.913546814512535
-52.96951866617485,99.30523941507612,0.7971667178551798
-35.88556125595703,71.30394027011329,0.6290269512111544
-11.963847885647835,19.55334766370162,0.20734382161520995
-73.49225512096362,7.158535675935562,0.08143567912776316
-113.96714917435565,20.257276417046732,0.23975006703648696
-103.4989740720861,33.30685267051288,0.39419515220763435
-87.64522728496502,44.35012287918197,0.504528096186922
-70.44942383260532,53.75421689322888,0.5700100540464177
-52.96951866617485,62.18442594858221,0.603566558364527
-35.88556125595703,71.30394027011329,0.6290269512111544
