Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-07-17
Time (HH:MM:SS):	18:00:04
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          453 	
        2	          489 	
        3	          492 	
        4	          544 	
        5	          450 	
        6	          499 	
        7	          490 	
        8	          477 	
        9	          455 	
       10	          504 	
       11	          454 	
       12	          479 	
       13	          474 	
       14	          479 	
       15	          475 	
       16	          422 	
       17	          440 	
       18	          520 	
       19	          425 	
       20	          476 	
       21	          477 	
       22	          482 	
       23	          492 	
       24	          479 	
       25	          501 	
       26	          454 	
       27	          500 	
       28	          454 	
       29	          490 	
       30	          502 	
       31	          493 	
       32	          488 	
       33	          507 	
       34	          495 	
       35	          500 	
       36	          524 	
       37	          490 	
       38	          492 	
       39	          504 	
       40	          528 	
       41	          526 	
       42	          445 	
       43	          531 	
       44	          471 	
       45	          476 	
       46	          478 	
       47	          438 	
       48	          436 	
       49	          497 	
       50	          452 	
       51	          492 	
       52	          457 	
       53	          469 	
       54	          438 	
       55	          493 	
       56	          492 	
       57	          498 	
       58	          450 	
       59	          492 	
       60	          503 	
       61	          520 	
       62	          473 	
       63	          541 	
       64	          498 	
       65	          456 	
       66	          470 	
       67	          495 	
       68	          489 	
       69	          523 	
       70	          476 	
       71	          509 	
       72	          469 	
       73	          468 	
       74	          477 	
       75	          425 	
       76	          462 	
       77	          492 	
       78	          478 	
       79	          473 	
       80	          458 	
       81	          508 	
       82	          486 	
       83	          517 	
       84	          485 	
       85	          463 	
       86	          476 	
       87	          456 	
       88	          472 	
       89	          516 	
       90	          469 	
       91	          518 	
       92	          485 	
       93	          472 	
       94	          484 	
       95	          501 	
       96	          499 	
       97	          497 	
       98	          509 	
       99	          491 	
      100	          471 	
      101	          456 	
      102	          492 	
      103	          458 	
      104	          496 	
      105	          488 	
      106	          488 	
      107	          477 	
      108	          460 	
      109	          519 	
      110	          497 	
      111	          455 	
      112	          485 	
      113	          475 	
      114	          500 	
      115	          524 	
      116	          508 	
      117	          482 	
      118	          500 	
      119	          508 	
      120	          512 	
      121	          454 	
      122	          478 	
      123	          487 	
      124	          478 	
      125	          471 	
      126	          497 	
      127	          494 	
      128	          490 	
      129	          503 	
      130	          483 	
      131	          512 	
      132	          485 	
      133	          469 	
      134	          451 	
      135	          451 	
      136	          489 	
      137	          507 	
      138	          495 	
      139	          509 	
      140	          454 	
      141	          515 	
      142	          446 	
      143	          476 	
      144	          468 	
      145	          453 	
      146	          484 	
      147	          493 	
      148	          497 	
      149	          437 	
      150	          501 	
      151	          465 	
      152	          480 	
      153	          479 	
      154	          495 	
      155	          480 	
      156	          468 	
      157	          446 	
      158	          437 	
      159	          500 	
      160	          496 	
      161	          438 	
      162	          508 	
      163	          511 	
      164	          477 	
      165	          496 	
      166	          482 	
      167	          445 	
      168	          506 	
      169	          459 	
      170	          482 	
      171	          459 	
      172	          505 	
      173	          499 	
      174	          461 	
      175	          476 	
      176	          491 	
      177	          526 	
      178	          472 	
      179	          536 	
      180	          492 	
      181	          467 	
      182	          511 	
      183	          505 	
      184	          472 	
      185	          505 	
      186	          474 	
      187	          482 	
      188	          498 	
      189	          431 	
      190	          477 	
      191	          521 	
      192	          541 	
      193	          480 	
      194	          473 	
      195	          487 	
      196	          462 	
      197	          500 	
      198	          499 	
      199	          477 	
      200	          462 	
      201	          501 	
      202	          498 	
      203	          493 	
      204	          531 	
      205	          479 	
      206	          516 	
      207	          498 	
      208	          489 	
      209	          475 	
      210	          483 	
      211	          503 	
      212	          499 	
      213	          512 	
      214	          508 	
      215	          503 	
      216	          494 	
      217	          494 	
      218	          458 	
      219	          460 	
      220	          522 	
      221	          495 	
      222	          491 	
      223	          483 	
      224	          510 	
      225	          494 	
      226	          494 	
      227	          512 	
      228	          477 	
      229	          479 	
      230	          524 	
      231	          477 	
      232	          480 	
      233	          502 	
