Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-08-15
Time (HH:MM:SS):	14:43:22
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	10
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	         8808 	
        2	         9036 	
        3	         8932 	
        4	         8808 	
        5	         8772 	
        6	         8953 	
        7	         8849 	
        8	         8972 	
        9	         8901 	
       10	         8824 	
       11	         8726 	
       12	         8830 	
       13	         9034 	
       14	         8744 	
       15	         8915 	
       16	         8854 	
       17	         8758 	
       18	         8886 	
       19	         8939 	
       20	         8958 	
       21	         8885 	
       22	         8954 	
       23	         8781 	
       24	         8914 	
       25	         8811 	
       26	         8747 	
       27	         9034 	
       28	         8929 	
       29	         8886 	
       30	         8982 	
       31	         8739 	
       32	         8816 	
       33	         8661 	
       34	         8679 	
       35	         8519 	
       36	         8907 	
       37	         8780 	
       38	         8751 	
       39	         8468 	
       40	         8663 	
       41	         8655 	
       42	         8541 	
       43	         8643 	
       44	         8613 	
       45	         8715 	
       46	         8590 	
       47	         8616 	
       48	         8618 	
       49	         8607 	
       50	         8672 	
       51	         8577 	
       52	         8740 	
       53	         8791 	
       54	         8856 	
       55	         8772 	
       56	         8688 	
       57	         8673 	
       58	         8947 	
       59	         8800 	
       60	         8883 	
       61	         8947 	
       62	         8885 	
       63	         8683 	
       64	         8681 	
       65	         8970 	
       66	         8842 	
       67	         9101 	
       68	         8754 	
       69	         8991 	
       70	         8861 	
       71	         8935 	
       72	         8828 	
       73	         8855 	
       74	         8879 	
       75	         8676 	
       76	         8829 	
       77	         8998 	
       78	         8923 	
       79	         8915 	
       80	         8840 	
       81	         8996 	
       82	         8951 	
       83	         8965 	
       84	         8930 	
       85	         8791 	
       86	         8838 	
       87	         8908 	
       88	         8723 	
       89	         8772 	
       90	         8913 	
       91	         8978 	
       92	         8945 	
       93	         8829 	
       94	         8864 	
       95	         8969 	
       96	         8859 	
       97	         9055 	
       98	         8887 	
       99	         9038 	
      100	         8859 	
      101	         8784 	
      102	         8879 	
      103	         8952 	
      104	         9008 	
      105	         8830 	
      106	         8818 	
      107	         9014 	
      108	         8760 	
      109	         8721 	
      110	         8777 	
      111	         8712 	
      112	         8825 	
      113	         8707 	
      114	         8656 	
      115	         8880 	
      116	         8544 	
      117	         8792 	
      118	         8696 	
      119	         8638 	
      120	         8928 	
      121	         8737 	
      122	         8693 	
      123	         8637 	
      124	         8650 	
      125	         8736 	
      126	         8708 	
      127	         8631 	
      128	         8835 	
      129	         8956 	
      130	         8785 	
      131	         8753 	
      132	         8681 	
      133	         8757 	
      134	         8929 	
      135	         8652 	
      136	         8864 	
      137	         8790 	
      138	         8722 	
      139	         8803 	
      140	         8684 	
      141	         8724 	
      142	         8683 	
      143	         8834 	
      144	         8661 	
      145	         8719 	
