Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-06-27
Time (HH:MM:SS):	14:46:48
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          163 	
        2	          135 	
        3	          157 	
        4	          152 	
        5	          149 	
        6	          172 	
        7	          179 	
        8	          160 	
        9	          141 	
       10	          150 	
       11	          147 	
       12	          156 	
       13	          169 	
       14	          184 	
       15	          150 	
       16	          133 	
       17	          156 	
       18	          145 	
       19	          168 	
       20	          176 	
       21	          164 	
       22	          142 	
       23	          157 	
       24	          151 	
       25	          129 	
       26	          154 	
       27	          149 	
       28	          158 	
       29	          174 	
       30	          163 	
       31	          158 	
       32	          144 	
       33	          145 	
       34	          165 	
       35	          152 	
       36	          172 	
       37	          183 	
       38	          181 	
       39	          142 	
       40	          153 	
       41	          167 	
       42	          156 	
       43	          140 	
       44	          151 	
       45	          137 	
       46	          160 	
       47	          162 	
       48	          185 	
       49	          141 	
       50	          176 	
       51	          180 	
       52	          145 	
       53	          158 	
       54	          168 	
       55	          180 	
       56	          138 	
       57	          158 	
       58	          153 	
       59	          167 	
       60	          171 	
       61	          168 	
       62	          167 	
       63	          138 	
       64	          166 	
       65	          174 	
       66	          179 	
       67	          151 	
       68	          185 	
       69	          148 	
       70	          150 	
       71	          161 	
       72	          146 	
       73	          154 	
       74	          176 	
       75	          159 	
       76	          172 	
       77	          157 	
       78	          173 	
       79	          159 	
       80	          163 	
       81	          153 	
       82	          156 	
       83	          162 	
       84	          139 	
       85	          164 	
       86	          157 	
       87	          156 	
       88	          159 	
       89	          141 	
       90	          182 	
       91	          141 	
       92	          149 	
       93	          162 	
       94	          158 	
       95	          151 	
       96	          169 	
       97	          168 	
       98	          187 	
       99	          169 	
      100	          157 	
      101	          153 	
      102	          165 	
      103	          152 	
      104	          159 	
      105	          168 	
      106	          155 	
      107	          171 	
      108	          144 	
      109	          149 	
      110	          150 	
      111	          125 	
      112	          146 	
      113	          160 	
      114	          157 	
      115	          171 	
      116	          161 	
      117	          164 	
      118	          133 	
      119	          170 	
      120	          169 	
      121	          152 	
      122	          156 	
      123	          172 	
      124	          149 	
      125	          167 	
      126	          175 	
      127	          162 	
      128	          165 	
      129	          151 	
      130	          153 	
      131	          168 	
      132	          153 	
      133	          173 	
      134	          145 	
      135	          170 	
      136	          150 	
      137	          187 	
      138	          187 	
      139	          151 	
      140	          156 	
      141	          157 	
      142	          158 	
      143	          142 	
      144	          175 	
      145	          155 	
      146	          170 	
      147	          159 	
      148	          170 	
      149	          168 	
      150	          180 	
      151	          148 	
      152	          161 	
      153	          151 	
      154	          157 	
      155	          148 	
      156	          157 	
      157	          166 	
      158	          157 	
      159	          165 	
      160	          167 	
      161	          137 	
      162	          160 	
      163	          131 	
      164	          143 	
      165	          189 	
      166	          169 	
      167	          151 	
      168	          180 	
      169	          151 	
      170	          158 	
      171	          146 	
      172	          170 	
      173	          152 	
      174	          154 	
      175	          158 	
      176	          163 	
      177	          139 	
      178	          153 	
      179	          160 	
      180	          148 	
      181	          190 	
      182	          155 	
      183	          152 	
      184	          177 	
      185	          153 	
      186	          164 	
      187	          171 	
      188	          182 	
      189	          166 	
      190	          173 	
      191	          194 	
      192	          160 	
      193	          181 	
      194	          166 	
      195	          165 	
      196	          132 	
      197	          155 	
      198	          179 	
      199	          134 	
      200	          200 	
      201	          158 	
      202	          176 	
      203	          168 	
      204	          168 	
      205	          166 	
