Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-08-03
Time (HH:MM:SS):	09:47:35
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	10
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	Yes

Bin Number 	Counts per Bin 	Remarks
        1	           15 	
        2	           10 	
        3	            8 	
        4	           13 	
        5	            8 	
        6	            7 	
        7	            7 	
        8	            6 	
        9	           13 	
       10	            6 	
       11	            6 	
       12	            7 	
       13	            8 	
       14	           10 	
       15	           12 	
       16	            8 	
       17	           10 	
       18	           12 	
       19	           11 	
       20	           11 	
       21	            9 	
       22	            7 	
       23	           14 	
       24	            9 	
       25	            6 	
       26	            8 	
       27	           11 	
       28	            8 	
       29	           11 	
       30	           10 	
       31	            5 	
       32	            6 	
       33	           12 	
       34	           11 	
       35	            4 	
       36	            5 	
       37	            9 	
       38	           11 	
       39	           10 	
       40	            5 	
       41	           11 	
       42	            4 	
       43	           14 	
       44	            8 	
       45	            7 	
       46	           11 	
       47	           10 	
       48	            9 	
       49	            6 	
       50	           10 	
       51	            7 	
       52	           16 	
       53	            3 	
       54	            7 	
       55	            6 	
       56	            2 	
       57	            5 	
       58	            6 	
       59	           12 	
       60	            9 	
       61	           13 	
       62	           13 	
       63	           14 	
       64	            5 	
       65	           10 	
       66	            9 	
       67	           10 	
       68	            4 	
       69	            9 	
       70	            5 	
       71	           12 	
       72	           16 	
       73	            7 	
       74	           11 	
       75	           13 	
       76	            9 	
       77	            8 	
       78	           10 	
       79	            8 	
       80	            5 	
       81	           14 	
       82	            7 	
       83	           11 	
       84	           11 	
       85	           10 	
       86	           14 	
       87	            6 	
       88	           11 	
       89	            4 	
       90	           13 	
       91	            5 	
       92	            6 	
       93	            9 	
       94	           12 	
       95	            6 	
       96	            8 	
       97	            3 	
       98	            9 	
       99	           12 	
