Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-08-07
Time (HH:MM:SS):	14:28:22
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	10
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	Yes

Bin Number 	Counts per Bin 	Remarks
        1	          846 	
        2	          863 	
        3	          851 	
        4	          881 	
        5	          868 	
        6	          875 	
        7	          850 	
        8	          811 	
        9	          822 	
       10	          867 	
       11	          807 	
       12	          843 	
       13	          792 	
       14	          855 	
       15	          866 	
       16	          843 	
       17	          900 	
       18	          875 	
       19	          824 	
       20	          843 	
       21	          841 	
       22	          802 	
       23	          856 	
       24	          876 	
       25	          829 	
       26	          868 	
       27	          851 	
       28	          797 	
       29	          824 	
       30	          846 	
       31	          803 	
       32	          916 	
       33	          795 	
       34	          794 	
       35	          813 	
       36	          849 	
       37	          850 	
       38	          856 	
       39	          865 	
       40	          837 	
       41	          813 	
       42	          828 	
       43	          825 	
       44	          829 	
       45	          795 	
       46	          815 	
       47	          845 	
       48	          831 	
       49	          892 	
       50	          833 	
       51	          870 	
       52	          873 	
       53	          896 	
       54	          899 	
       55	          822 	
       56	          816 	
       57	          875 	
       58	          869 	
       59	          827 	
       60	          832 	
       61	          844 	
       62	          904 	
       63	          850 	
       64	          844 	
       65	          922 	
       66	          945 	
       67	          856 	
       68	          898 	
       69	          847 	
       70	          866 	
       71	          903 	
       72	          880 	
       73	          809 	
       74	          910 	
       75	          864 	
       76	          879 	
       77	          836 	
       78	          821 	
       79	          832 	
       80	          842 	
       81	          826 	
       82	          873 	
       83	          826 	
       84	          878 	
       85	          827 	
       86	          840 	
       87	          802 	
       88	          862 	
       89	          872 	
       90	          803 	
       91	          868 	
       92	          811 	
       93	          868 	
       94	          809 	
       95	          869 	
       96	          815 	
       97	          825 	
       98	          855 	
       99	          842 	
      100	          846 	
      101	          888 	
      102	          831 	
      103	          853 	
      104	          880 	
      105	          911 	
      106	          888 	
      107	          852 	
      108	          859 	
      109	          853 	
      110	          828 	
      111	          897 	
      112	          867 	
      113	          896 	
      114	          868 	
      115	          866 	
      116	          860 	
      117	          869 	
      118	          843 	
      119	          841 	
      120	          805 	
      121	          852 	
      122	          887 	
      123	          899 	
      124	          816 	
      125	          869 	
      126	          869 	
      127	          815 	
      128	          855 	
      129	          842 	
      130	          808 	
      131	          890 	
      132	          870 	
      133	          878 	
      134	          795 	
      135	          871 	
      136	          892 	
      137	          865 	
      138	          929 	
      139	          902 	
      140	          884 	
      141	          835 	
      142	          893 	
      143	          838 	
      144	          867 	
      145	          861 	
