Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-08-01
Time (HH:MM:SS):	17:47:55
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	10
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	Yes

Bin Number 	Counts per Bin 	Remarks
        1	           75 	
        2	           80 	
        3	           69 	
        4	           57 	
        5	           85 	
        6	           83 	
        7	           90 	
        8	           81 	
        9	           83 	
       10	           68 	
       11	           65 	
       12	           78 	
       13	           71 	
       14	           73 	
       15	           76 	
       16	           84 	
       17	           74 	
       18	           60 	
       19	           84 	
       20	           71 	
       21	           73 	
       22	           60 	
       23	           81 	
       24	           72 	
       25	           80 	
       26	           68 	
       27	           84 	
       28	           80 	
       29	           73 	
       30	           57 	
       31	           72 	
       32	           70 	
       33	           71 	
       34	           68 	
       35	           76 	
       36	           80 	
       37	           71 	
       38	           76 	
       39	           86 	
       40	           91 	
       41	           64 	
       42	           69 	
       43	           87 	
       44	           78 	
       45	           76 	
       46	           90 	
       47	           74 	
       48	           72 	
       49	           53 	
       50	           62 	
       51	           55 	
       52	           70 	
       53	           73 	
       54	           54 	
       55	           63 	
       56	           66 	
       57	           83 	
       58	           62 	
       59	           60 	
       60	           68 	
       61	           86 	
       62	           67 	
       63	           87 	
       64	           70 	
       65	           81 	
       66	           89 	
       67	           58 	
       68	           73 	
       69	           75 	
       70	           75 	
       71	           81 	
       72	           76 	
       73	           76 	
       74	           79 	
       75	           62 	
       76	           75 	
       77	           88 	
       78	           71 	
       79	           57 	
       80	           73 	
       81	           80 	
       82	           67 	
       83	           62 	
       84	           66 	
       85	           62 	
       86	           61 	
       87	           78 	
       88	           86 	
       89	           64 	
       90	           81 	
       91	           88 	
