Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-07-18
Time (HH:MM:SS):	16:56:55
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          290 	
        2	          292 	
        3	          234 	
        4	          240 	
        5	          243 	
        6	          225 	
        7	          239 	
        8	          195 	
        9	          232 	
       10	          245 	
       11	          228 	
       12	          227 	
       13	          250 	
       14	          253 	
       15	          255 	
       16	          262 	
       17	          261 	
       18	          211 	
       19	          266 	
       20	          239 	
       21	          269 	
       22	          219 	
       23	          263 	
       24	          251 	
       25	          217 	
       26	          221 	
       27	          283 	
       28	          263 	
       29	          253 	
       30	          273 	
       31	          289 	
       32	          249 	
       33	          278 	
       34	          265 	
       35	          245 	
       36	          268 	
       37	          249 	
       38	          263 	
       39	          244 	
       40	          234 	
       41	          256 	
       42	          291 	
       43	          237 	
       44	          231 	
       45	          246 	
       46	          273 	
       47	          226 	
       48	          249 	
       49	          266 	
       50	          238 	
       51	          260 	
       52	          244 	
       53	          257 	
       54	          263 	
       55	          248 	
       56	          266 	
       57	          258 	
       58	          239 	
       59	          231 	
       60	          242 	
       61	          226 	
       62	          254 	
       63	          242 	
       64	          254 	
       65	          271 	
       66	          240 	
       67	          261 	
       68	          242 	
       69	          255 	
       70	          218 	
       71	          248 	
       72	          282 	
       73	          237 	
       74	          250 	
       75	          263 	
       76	          239 	
       77	          231 	
       78	          256 	
       79	          256 	
       80	          236 	
       81	          259 	
       82	          276 	
       83	          253 	
       84	          238 	
       85	          246 	
       86	          246 	
       87	          226 	
       88	          266 	
       89	          257 	
       90	          263 	
       91	          283 	
       92	          257 	
       93	          236 	
       94	          234 	
       95	          264 	
       96	          243 	
       97	          245 	
       98	          238 	
       99	          254 	
      100	          245 	
      101	          240 	
      102	          228 	
      103	          255 	
