Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-06-27
Time (HH:MM:SS):	13:16:41
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           92 	
        2	           98 	
        3	          100 	
        4	           98 	
        5	          113 	
        6	          108 	
        7	          115 	
        8	          131 	
        9	          119 	
       10	          119 	
       11	          109 	
       12	          115 	
       13	          128 	
       14	          104 	
       15	          110 	
       16	          115 	
       17	          110 	
       18	          101 	
       19	           99 	
       20	          122 	
       21	          116 	
       22	           86 	
       23	          109 	
       24	          108 	
       25	           89 	
       26	          116 	
       27	          100 	
       28	          111 	
       29	          112 	
       30	          117 	
       31	          108 	
       32	          111 	
       33	           92 	
       34	          117 	
       35	          110 	
       36	          113 	
       37	          124 	
       38	          108 	
       39	          118 	
       40	          111 	
       41	          104 	
       42	           96 	
       43	          117 	
       44	          112 	
       45	          123 	
       46	          100 	
       47	          114 	
       48	          113 	
       49	          122 	
       50	          112 	
       51	          119 	
       52	          118 	
       53	          115 	
       54	           99 	
       55	          115 	
       56	          122 	
       57	          126 	
       58	           87 	
       59	          144 	
       60	          107 	
       61	          104 	
       62	           97 	
       63	          117 	
       64	          136 	
       65	          125 	
       66	          128 	
       67	          104 	
       68	          105 	
       69	          121 	
       70	          123 	
       71	          108 	
       72	          103 	
       73	          115 	
       74	          131 	
       75	          136 	
       76	          109 	
       77	          130 	
       78	          117 	
       79	          131 	
       80	          104 	
       81	           85 	
       82	          100 	
       83	          125 	
       84	          106 	
       85	          104 	
       86	          121 	
       87	          121 	
       88	          103 	
       89	          104 	
       90	          132 	
       91	          118 	
       92	          118 	
       93	          135 	
       94	          110 	
       95	          126 	
       96	          115 	
       97	          109 	
       98	          129 	
       99	           96 	
      100	          143 	
      101	           99 	
      102	          118 	
      103	          117 	
      104	          125 	
      105	          101 	
      106	          106 	
      107	          117 	
      108	          127 	
      109	          106 	
      110	          117 	
      111	          124 	
      112	          111 	
      113	          109 	
      114	          123 	
      115	           94 	
      116	          116 	
      117	          105 	
      118	          110 	
      119	          106 	
      120	          110 	
      121	          129 	
      122	          121 	
      123	          114 	
      124	          123 	
      125	          106 	
      126	          125 	
      127	          115 	
      128	          115 	
      129	          110 	
      130	          111 	
      131	          129 	
      132	          102 	
      133	          111 	
      134	           99 	
      135	          117 	
      136	          118 	
      137	          115 	
      138	          113 	
      139	          116 	
      140	          100 	
      141	          126 	
      142	          117 	
      143	          106 	
      144	          108 	
      145	          124 	
      146	          109 	
      147	          108 	
      148	          114 	
      149	          123 	
      150	           91 	
      151	          110 	
      152	          116 	
      153	           97 	
      154	          126 	
      155	          118 	
      156	          113 	
      157	          111 	
      158	          106 	
      159	          107 	
      160	           94 	
      161	           94 	
      162	          113 	
      163	          118 	
      164	           97 	
      165	          113 	
      166	          113 	
      167	          100 	
      168	          103 	
      169	          103 	
      170	          108 	
      171	          110 	
      172	          107 	
      173	          125 	
      174	           97 	
      175	          122 	
      176	          110 	
      177	          116 	
      178	          118 	
      179	          125 	
      180	          114 	
      181	          106 	
      182	          122 	
      183	          129 	
      184	          111 	
      185	          126 	
      186	          110 	
      187	          109 	
      188	           95 	
      189	          104 	
      190	          130 	
      191	          109 	
      192	          125 	
      193	          128 	
      194	          114 	
      195	          114 	
      196	          117 	
      197	          118 	
      198	          113 	
      199	          112 	
      200	          116 	
      201	          121 	
      202	          119 	
      203	           96 	
      204	          109 	
      205	          117 	
