Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-08-14
Time (HH:MM:SS):	13:09:16
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	10
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          411 	
        2	          412 	
        3	          432 	
        4	          435 	
        5	          431 	
        6	          422 	
        7	          416 	
        8	          413 	
        9	          436 	
       10	          413 	
       11	          469 	
       12	          451 	
       13	          413 	
       14	          427 	
       15	          460 	
       16	          441 	
       17	          441 	
       18	          422 	
       19	          454 	
       20	          397 	
       21	          417 	
       22	          430 	
       23	          420 	
       24	          411 	
       25	          443 	
       26	          401 	
       27	          416 	
       28	          433 	
       29	          452 	
       30	          451 	
       31	          428 	
       32	          473 	
       33	          442 	
       34	          457 	
       35	          470 	
       36	          414 	
       37	          455 	
       38	          422 	
       39	          429 	
       40	          442 	
       41	          459 	
       42	          438 	
       43	          431 	
       44	          436 	
       45	          444 	
       46	          427 	
       47	          428 	
       48	          474 	
       49	          421 	
       50	          461 	
       51	          435 	
       52	          421 	
       53	          453 	
       54	          465 	
       55	          447 	
       56	          442 	
       57	          393 	
       58	          477 	
       59	          436 	
       60	          486 	
       61	          449 	
       62	          439 	
       63	          430 	
       64	          374 	
       65	          458 	
       66	          424 	
       67	          450 	
       68	          417 	
       69	          410 	
       70	          440 	
       71	          408 	
       72	          410 	
       73	          446 	
       74	          458 	
       75	          455 	
       76	          413 	
       77	          433 	
       78	          412 	
       79	          447 	
       80	          449 	
       81	          409 	
       82	          473 	
       83	          413 	
       84	          452 	
       85	          372 	
       86	          446 	
       87	          461 	
       88	          431 	
       89	          454 	
       90	          459 	
       91	          449 	
       92	          425 	
       93	          402 	
       94	          447 	
       95	          413 	
       96	          445 	
       97	          401 	
       98	          423 	
       99	          421 	
      100	          461 	
      101	          454 	
      102	          470 	
      103	          469 	
      104	          432 	
      105	          482 	
