Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-08-01
Time (HH:MM:SS):	17:25:51
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	10
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	Yes

Bin Number 	Counts per Bin 	Remarks
        1	           52 	
        2	           40 	
        3	           36 	
        4	           53 	
        5	           48 	
        6	           44 	
        7	           42 	
        8	           53 	
        9	           56 	
       10	           51 	
       11	           37 	
       12	           48 	
       13	           42 	
       14	           46 	
       15	           47 	
       16	           52 	
       17	           46 	
       18	           65 	
       19	           48 	
       20	           46 	
       21	           54 	
       22	           47 	
       23	           40 	
       24	           42 	
       25	           55 	
       26	           56 	
       27	           48 	
       28	           52 	
       29	           46 	
       30	           35 	
       31	           44 	
       32	           40 	
       33	           50 	
       34	           41 	
       35	           61 	
       36	           41 	
       37	           43 	
       38	           58 	
       39	           51 	
       40	           42 	
       41	           64 	
       42	           38 	
       43	           26 	
       44	           42 	
       45	           49 	
       46	           42 	
       47	           50 	
       48	           48 	
       49	           49 	
       50	           51 	
       51	           34 	
       52	           41 	
       53	           47 	
       54	           63 	
       55	           40 	
       56	           57 	
       57	           48 	
       58	           54 	
       59	           42 	
       60	           49 	
       61	           47 	
       62	           51 	
       63	           43 	
       64	           42 	
       65	           38 	
       66	           50 	
       67	           36 	
       68	           49 	
       69	           43 	
       70	           46 	
       71	           48 	
       72	           48 	
       73	           46 	
       74	           50 	
       75	           51 	
       76	           46 	
       77	           45 	
       78	           40 	
       79	           58 	
       80	           51 	
       81	           46 	
       82	           51 	
       83	           48 	
       84	           50 	
       85	           39 	
       86	           52 	
       87	           51 	
       88	           52 	
       89	           51 	
       90	           50 	
       91	           38 	
