Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2018-06-27
Time (HH:MM:SS):	13:00:23
Device Name:	SPCM50A
Serial Number:	M00451789
GUI Revision:	1.0 Build 2
Driver Revision:	1.0.1
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	No
Array Measurement Continuously:	non-applicable
Bins per Array:	non-applicable
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          125 	
        2	          117 	
        3	          122 	
        4	          130 	
        5	          129 	
        6	          119 	
        7	          129 	
        8	          105 	
        9	          123 	
       10	          121 	
       11	          111 	
       12	          119 	
       13	          121 	
       14	          112 	
       15	          124 	
       16	          125 	
       17	          105 	
       18	          125 	
       19	          119 	
       20	          121 	
       21	          121 	
       22	          116 	
       23	          113 	
       24	          107 	
       25	          121 	
       26	          120 	
       27	          110 	
       28	          123 	
       29	          105 	
       30	          113 	
       31	          116 	
       32	          126 	
       33	          109 	
       34	          133 	
       35	          146 	
       36	          146 	
       37	          137 	
       38	          111 	
       39	          132 	
       40	          118 	
       41	          120 	
       42	          123 	
       43	          124 	
       44	          140 	
       45	          118 	
       46	          124 	
       47	          130 	
       48	          107 	
       49	          130 	
       50	          113 	
       51	          119 	
       52	          124 	
       53	          124 	
       54	          124 	
       55	          130 	
       56	          131 	
       57	          122 	
       58	          117 	
       59	          117 	
       60	          141 	
       61	          111 	
       62	          113 	
       63	          113 	
       64	          114 	
       65	          117 	
       66	          106 	
       67	           86 	
       68	          112 	
       69	          141 	
       70	          104 	
       71	          112 	
       72	          127 	
       73	          105 	
       74	          118 	
       75	          113 	
       76	          103 	
       77	          103 	
       78	          123 	
       79	          109 	
       80	          121 	
       81	          111 	
       82	          121 	
       83	          120 	
       84	          113 	
       85	          108 	
       86	          120 	
       87	          138 	
       88	          115 	
       89	           95 	
       90	          114 	
       91	          132 	
       92	          123 	
       93	          106 	
       94	          130 	
       95	          116 	
       96	          130 	
       97	           99 	
       98	          128 	
       99	          134 	
      100	          113 	
      101	          129 	
      102	          114 	
      103	          115 	
      104	          127 	
      105	          107 	
      106	          123 	
      107	          133 	
      108	          139 	
      109	          127 	
      110	          134 	
      111	           93 	
      112	          118 	
      113	          115 	
      114	          104 	
      115	          119 	
      116	          135 	
      117	          106 	
      118	          125 	
      119	          124 	
      120	          115 	
      121	          112 	
      122	          100 	
      123	          108 	
      124	          126 	
      125	          110 	
      126	          128 	
      127	          116 	
      128	          121 	
      129	          124 	
      130	           93 	
      131	          130 	
      132	          109 	
      133	          109 	
      134	          125 	
      135	          116 	
      136	          136 	
      137	          111 	
      138	          109 	
      139	          117 	
      140	          119 	
      141	          120 	
      142	           89 	
      143	          118 	
      144	          135 	
      145	          118 	
      146	          117 	
      147	          115 	
      148	          119 	
      149	          121 	
      150	          117 	
      151	          110 	
      152	          109 	
      153	          122 	
      154	          126 	
      155	          112 	
      156	          124 	
      157	          147 	
      158	          135 	
      159	          119 	
      160	          122 	
      161	          136 	
      162	          137 	
      163	          108 	
      164	          129 	
      165	          112 	
      166	          126 	
      167	          122 	
      168	          120 	
      169	          117 	
      170	          117 	
      171	          119 	
      172	          119 	
      173	          117 	
      174	          108 	
      175	          107 	
      176	          116 	
      177	          128 	
      178	          104 	
      179	          105 	
      180	          111 	
      181	          141 	
      182	          117 	
      183	          116 	
      184	          124 	
      185	          111 	
      186	          130 	
      187	          130 	
      188	          117 	
      189	          113 	
      190	          107 	
      191	           99 	
      192	          134 	
      193	          123 	
      194	          114 	
      195	          108 	
      196	          103 	
      197	          118 	
      198	          113 	
      199	          115 	
      200	          109 	
      201	          130 	
      202	          123 	
      203	          115 	
      204	           98 	
      205	          106 	
      206	           97 	
      207	          134 	
      208	          147 	
      209	          134 	
      210	          111 	
